date,parameter,units,SiteID,org,org_id,time,value,sample_method,analytical_method,particle_size,date_time,media,sample_depth
2003-09-06,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:04:00,0.0068200000000000005,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-09,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,12:05:00,NA,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:05:00,NA,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-07,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,03:12:00,NA,UNKNOWN,NA,NA,2003-09-07,Water,NA
2003-09-06,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,13:45:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-06,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,14:45:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-09,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,05:57:00,0.08259999999999999,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,11:25:00,NA,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,0.0345,UNKNOWN,NA,NA,2003-08-11,Water,NA
2003-09-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,00:00:00,7.3e-4,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,00:00:00,5.899999999999999e-4,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,00:00:00,9.8e-4,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,00:00:00,8.399999999999999e-4,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,0.0391,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,02:19:00,0.0233,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-05-29,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:47:00,0.115,UNKNOWN,NA,NA,2003-05-29,Water,NA
2003-04-01,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,0.0451,UNKNOWN,NA,NA,2003-04-01,Water,NA
2003-04-01,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:15:00,0.0032,UNKNOWN,NA,NA,2003-04-01,Water,NA
2003-05-20,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:00:00,0.186,UNKNOWN,NA,NA,2003-05-20,Water,NA
2003-09-06,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,03:04:00,0.0048200000000000005,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-09,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,07:57:00,0.037,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-08-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,13:35:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-04-21,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,11:15:00,0.0947,UNKNOWN,NA,NA,2003-04-21,Water,NA
2003-04-08,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,4.9e-4,UNKNOWN,NA,NA,2003-04-08,Water,NA
2003-04-08,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:47:00,0.040100000000000004,UNKNOWN,NA,NA,2003-04-08,Water,NA
2003-09-09,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,08:57:00,0.0453,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:25:00,7.8e-4,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:00:00,0.0511,UNKNOWN,NA,NA,2003-08-16,Water,NA
2003-08-23,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:15:00,NA,UNKNOWN,NA,NA,2003-08-23,Water,NA
2003-08-23,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,00:15:00,0.013300000000000001,UNKNOWN,NA,NA,2003-08-23,Water,NA
2004-03-24,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,NA,UNKNOWN,NA,NA,2004-03-24,Water,NA
2004-03-25,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,NA,UNKNOWN,NA,NA,2004-03-25,Water,NA
2004-04-28,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,2.2e-4,UNKNOWN,NA,NA,2004-04-28,Water,NA
2004-06-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,05:01:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-06-03,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,07:00:00,NA,UNKNOWN,NA,NA,2004-06-03,Water,NA
2004-06-03,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,05:00:00,NA,UNKNOWN,NA,NA,2004-06-03,Water,NA
2004-03-30,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,6.71,UNKNOWN,NA,NA,2004-03-30,Water,NA
2004-05-21,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,17:00:00,0.00181,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-05-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,16:00:00,NA,UNKNOWN,NA,NA,2004-05-30,Water,NA
2004-05-22,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,00:58:00,NA,UNKNOWN,NA,NA,2004-05-22,Water,NA
2004-03-26,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,NA,UNKNOWN,NA,NA,2004-03-26,Water,NA
2004-04-23,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,21:30:00,NA,UNKNOWN,NA,NA,2004-04-23,Water,NA
2004-03-25,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,0.024399999999999998,UNKNOWN,NA,NA,2004-03-25,Water,NA
2004-07-24,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,06:50:00,16.6,UNKNOWN,NA,NA,2004-07-24,Water,NA
2004-08-24,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,16:30:00,1.45,UNKNOWN,NA,NA,2004-08-24,Water,NA
2004-04-27,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2004-04-27,Water,NA
2004-05-07,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,15:00:00,NA,UNKNOWN,NA,NA,2004-05-07,Water,NA
2004-05-08,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:00:00,NA,UNKNOWN,NA,NA,2004-05-08,Water,NA
2004-04-28,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,NA,UNKNOWN,NA,NA,2004-04-28,Water,NA
2004-04-10,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,17:00:00,NA,UNKNOWN,NA,NA,2004-04-10,Water,NA
2004-06-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,06:52:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-06-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,03:25:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-07-16,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,23:40:00,NA,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-07-17,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,00:20:00,NA,UNKNOWN,NA,NA,2004-07-17,Water,NA
2004-04-28,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,22:00:00,NA,UNKNOWN,NA,NA,2004-04-28,Water,NA
2004-05-06,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,NA,UNKNOWN,NA,NA,2004-05-06,Water,NA
2004-04-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,NA,UNKNOWN,NA,NA,2004-04-30,Water,NA
2004-05-05,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,NA,UNKNOWN,NA,NA,2004-05-05,Water,NA
2004-04-14,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,21:30:00,NA,UNKNOWN,NA,NA,2004-04-14,Water,NA
2004-04-29,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2004-04-29,Water,NA
2004-04-28,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:00:00,0.00405,UNKNOWN,NA,NA,2004-04-28,Water,NA
2004-04-14,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:30:00,0.0193,UNKNOWN,NA,NA,2004-04-14,Water,NA
2004-04-20,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,19:29:00,2.5e-4,UNKNOWN,NA,NA,2004-04-20,Water,NA
2004-02-25,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:55:00,0.00621,UNKNOWN,NA,NA,2004-02-25,Water,NA
2004-05-28,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,05:00:00,NA,UNKNOWN,NA,NA,2004-05-28,Water,NA
2004-05-31,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,05:00:00,NA,UNKNOWN,NA,NA,2004-05-31,Water,NA
2004-03-31,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:00:00,0.0422,UNKNOWN,NA,NA,2004-03-31,Water,NA
2004-03-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,10:11:00,NA,UNKNOWN,NA,NA,2004-03-30,Water,NA
2004-02-25,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:15:00,0.00135,UNKNOWN,NA,NA,2004-02-25,Water,NA
2004-08-19,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,01:18:00,0.0292,UNKNOWN,NA,NA,2004-08-19,Water,NA
2004-06-29,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:39:00,0.00319,UNKNOWN,NA,NA,2004-06-29,Water,NA
2004-05-28,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,07:00:00,NA,UNKNOWN,NA,NA,2004-05-28,Water,NA
2004-03-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,NA,UNKNOWN,NA,NA,2004-03-30,Water,NA
2004-09-14,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:17:00,9.4e-4,UNKNOWN,NA,NA,2004-09-14,Water,NA
2004-03-25,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,18:00:00,0.023100000000000002,UNKNOWN,NA,NA,2004-03-25,Water,NA
2004-05-03,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:30:00,0.0905,UNKNOWN,NA,NA,2004-05-03,Water,NA
2004-05-24,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,22:59:00,NA,UNKNOWN,NA,NA,2004-05-24,Water,NA
2004-06-30,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,02:40:00,2.7e-4,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-03-31,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,18:00:00,0.0143,UNKNOWN,NA,NA,2004-03-31,Water,NA
2004-05-23,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:58:00,0.00161,UNKNOWN,NA,NA,2004-05-23,Water,NA
2004-09-21,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:26:00,0.0259,UNKNOWN,NA,NA,2004-09-21,Water,NA
2004-05-02,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:00:00,0.0054,UNKNOWN,NA,NA,2004-05-02,Water,NA
2004-04-23,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,19:30:00,NA,UNKNOWN,NA,NA,2004-04-23,Water,NA
2004-05-17,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:59:00,2.6000000000000003e-4,UNKNOWN,NA,NA,2004-05-17,Water,NA
2004-07-24,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,04:50:00,0.0572,UNKNOWN,NA,NA,2004-07-24,Water,NA
2004-03-26,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,18:59:00,7.199999999999999e-4,UNKNOWN,NA,NA,2004-03-26,Water,NA
2004-07-24,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,05:20:00,0.060200000000000004,UNKNOWN,NA,NA,2004-07-24,Water,NA
2004-03-27,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,18:59:00,6.9e-4,UNKNOWN,NA,NA,2004-03-27,Water,NA
2004-05-19,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,22:59:00,NA,UNKNOWN,NA,NA,2004-05-19,Water,NA
2004-05-06,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:00:00,0.0708,UNKNOWN,NA,NA,2004-05-06,Water,NA
2004-04-26,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:00:00,0.108,UNKNOWN,NA,NA,2004-04-26,Water,NA
2004-02-25,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,11:30:00,NA,UNKNOWN,NA,NA,2004-02-25,Water,NA
2004-05-09,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:00:00,0.00418,UNKNOWN,NA,NA,2004-05-09,Water,NA
2004-05-05,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,NA,UNKNOWN,NA,NA,2004-05-05,Water,NA
2004-05-10,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:00:00,0.00395,UNKNOWN,NA,NA,2004-05-10,Water,NA
2004-08-19,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:18:00,0.025,UNKNOWN,NA,NA,2004-08-19,Water,NA
2004-05-07,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,13:00:00,NA,UNKNOWN,NA,NA,2004-05-07,Water,NA
2004-05-08,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,13:00:00,NA,UNKNOWN,NA,NA,2004-05-08,Water,NA
2004-05-05,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:00:00,2.9e-4,UNKNOWN,NA,NA,2004-05-05,Water,NA
2004-05-08,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:00:00,NA,UNKNOWN,NA,NA,2004-05-08,Water,NA
2004-05-05,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:00:00,0.016300000000000002,UNKNOWN,NA,NA,2004-05-05,Water,NA
2004-05-15,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:58:00,0.00346,UNKNOWN,NA,NA,2004-05-15,Water,NA
2004-07-14,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,21:57:00,0.0287,UNKNOWN,NA,NA,2004-07-14,Water,NA
2004-04-22,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,19:30:00,2.3e-4,UNKNOWN,NA,NA,2004-04-22,Water,NA
2004-04-29,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,2.3e-4,UNKNOWN,NA,NA,2004-04-29,Water,NA
2004-07-17,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,00:20:00,4.7999999999999996e-4,UNKNOWN,NA,NA,2004-07-17,Water,NA
2004-04-09,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,17:00:00,2.5e-4,UNKNOWN,NA,NA,2004-04-09,Water,NA
2004-04-21,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:28:00,0.0132,UNKNOWN,NA,NA,2004-04-21,Water,NA
2004-04-09,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:00:00,0.0389,UNKNOWN,NA,NA,2004-04-09,Water,NA
2004-04-13,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,12:18:00,0.0648,UNKNOWN,NA,NA,2004-04-13,Water,NA
2004-07-16,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:39:00,NA,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-05-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:00:00,0.0183,UNKNOWN,NA,NA,2004-05-06,Water,NA
2004-04-07,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:00:00,0.0469,UNKNOWN,NA,NA,2004-04-07,Water,NA
2004-04-17,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,19:29:00,3e-4,UNKNOWN,NA,NA,2004-04-17,Water,NA
2004-05-07,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:40:00,NA,UNKNOWN,NA,NA,2004-05-07,Water,NA
2004-10-21,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,15:30:00,NA,UNKNOWN,NA,NA,2004-10-21,Water,NA
2004-06-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,04:00:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-05-02,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:00:00,0.00567,UNKNOWN,NA,NA,2004-05-02,Water,NA
2004-06-02,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:00:00,0.00763,UNKNOWN,NA,NA,2004-06-02,Water,NA
2004-06-01,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,05:00:00,NA,UNKNOWN,NA,NA,2004-06-01,Water,NA
2004-05-21,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:58:00,0.008150000000000001,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-05-22,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:58:00,0.008029999999999999,UNKNOWN,NA,NA,2004-05-22,Water,NA
2004-06-28,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,21:18:00,0.009869999999999999,UNKNOWN,NA,NA,2004-06-28,Water,NA
2004-06-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:12:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-06-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:52:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-05-21,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:59:00,NA,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-10-21,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,15:30:00,NA,UNKNOWN,NA,NA,2004-10-21,Water,NA
2004-04-14,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,13:30:00,NA,UNKNOWN,NA,NA,2004-04-14,Water,NA
2004-05-14,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:58:00,0.00898,UNKNOWN,NA,NA,2004-05-14,Water,NA
2004-05-15,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:58:00,0.00888,UNKNOWN,NA,NA,2004-05-15,Water,NA
2004-06-29,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:39:00,0.00595,UNKNOWN,NA,NA,2004-06-29,Water,NA
2004-05-07,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:00:00,0.00708,UNKNOWN,NA,NA,2004-05-07,Water,NA
2004-05-08,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:00:00,0.00861,UNKNOWN,NA,NA,2004-05-08,Water,NA
2004-04-22,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,19:30:00,NA,UNKNOWN,NA,NA,2004-04-22,Water,NA
2004-06-02,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2004-06-02,Water,NA
2004-05-21,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,22:59:00,NA,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-06-18,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,11:05:00,0.0235,UNKNOWN,NA,NA,2004-06-18,Water,NA
2004-05-23,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,15:58:00,NA,UNKNOWN,NA,NA,2004-05-23,Water,NA
2004-04-28,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,NA,UNKNOWN,NA,NA,2004-04-28,Water,NA
2004-05-01,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2004-05-01,Water,NA
2004-05-02,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2004-05-02,Water,NA
2004-04-24,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:30:00,0.004719999999999999,UNKNOWN,NA,NA,2004-04-24,Water,NA
2004-05-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,01:00:00,NA,UNKNOWN,NA,NA,2004-05-30,Water,NA
2001-07-10,Copper,mg/l,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,0.0368,UNKNOWN,NA,NA,2001-07-10,Water,NA
2003-02-11,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:00:00,6.1e-4,UNKNOWN,NA,NA,2003-02-11,Water,NA
2003-05-03,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,0.0010500000000000002,UNKNOWN,NA,NA,2003-05-03,Water,NA
2003-07-22,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:00:00,4.5e-4,UNKNOWN,NA,NA,2003-07-22,Water,NA
2003-05-02,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:00:00,0.09770000000000001,UNKNOWN,NA,NA,2003-05-02,Water,NA
2004-05-11,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:00:00,0.0037099999999999998,UNKNOWN,NA,NA,2004-05-11,Water,NA
2003-05-22,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,07:30:00,0.0686,UNKNOWN,NA,NA,2003-05-22,Water,NA
2003-05-23,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:45:00,NA,UNKNOWN,NA,NA,2003-05-23,Water,NA
2003-04-01,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,12:45:00,8e-4,UNKNOWN,NA,NA,2003-04-01,Water,NA
2003-08-30,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,15:35:00,0.0095,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-03-26,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,12:00:00,0.0419,UNKNOWN,NA,NA,2003-03-26,Water,NA
2003-03-26,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:00:00,0.00252,UNKNOWN,NA,NA,2003-03-26,Water,NA
2003-05-12,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,21:30:00,0.00366,UNKNOWN,NA,NA,2003-05-12,Water,NA
2004-07-16,Copper,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,0.00309,UNKNOWN,NA,NA,2004-07-16,Water,NA
2003-05-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:18:00,0.121,UNKNOWN,NA,NA,2003-05-11,Water,NA
2003-04-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,12:00:00,0.0886,UNKNOWN,NA,NA,2003-04-16,Water,NA
2003-04-16,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:00:00,0.019100000000000002,UNKNOWN,NA,NA,2003-04-16,Water,NA
2003-04-15,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,0.033100000000000004,UNKNOWN,NA,NA,2003-04-15,Water,NA
2003-09-06,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,23:12:00,0.979,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-05,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,21:07:00,13.7,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-09-05,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,22:08:00,25.4,UNKNOWN,NA,NA,2003-09-05,Water,NA
2004-07-17,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,01:00:00,NA,UNKNOWN,NA,NA,2004-07-17,Water,NA
2004-07-24,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,02:50:00,0.040799999999999996,UNKNOWN,NA,NA,2004-07-24,Water,NA
2004-06-18,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:05:00,0.0353,UNKNOWN,NA,NA,2004-06-18,Water,NA
2004-04-16,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,13:29:00,5.200000000000001e-4,UNKNOWN,NA,NA,2004-04-16,Water,NA
2004-04-16,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,21:29:00,6.1e-4,UNKNOWN,NA,NA,2004-04-16,Water,NA
2004-04-27,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,7.099999999999999e-4,UNKNOWN,NA,NA,2004-04-27,Water,NA
2004-04-27,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:00:00,8.900000000000001e-4,UNKNOWN,NA,NA,2004-04-27,Water,NA
2004-04-13,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:10:00,4e-4,UNKNOWN,NA,NA,2004-04-13,Water,NA
2004-04-13,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:30:00,0.0209,UNKNOWN,NA,NA,2004-04-13,Water,NA
2004-04-14,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:30:00,0.0212,UNKNOWN,NA,NA,2004-04-14,Water,NA
2004-07-17,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,01:00:00,4.7e-4,UNKNOWN,NA,NA,2004-07-17,Water,NA
2004-07-17,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,02:20:00,3.9e-4,UNKNOWN,NA,NA,2004-07-17,Water,NA
